category,is_known,true_label,prediction,max_softmax,entropy,energy,min_distance,odin,mahalanobis
Caprimulgus_jotaka,0,-1,26,0.1612808,-3.2402978,421.21152,-8.270978,0.013204528,0.0
Butorides_striata,1,11,11,0.9992193,-0.00910793,417.6087,-3.235095,0.013319987,0.0
Eurystomus_orientalis,0,-1,8,0.14676829,-3.0290108,420.71848,-8.3695135,0.013209867,0.0
Caprimulgus_jotaka,0,-1,29,0.30838224,-3.2092404,420.01,-8.81248,0.01321356,0.0
Dicrurus_leucophaeus,1,27,27,0.7274855,-1.4528556,420.19754,-6.551695,0.013241011,0.0
Charadrius_alexandrinus,1,19,19,0.4813797,-2.1720455,418.53662,-8.728956,0.013234241,0.0
Vanellus_indicus,1,74,74,0.99706084,-0.031254843,418.95856,-3.5416071,0.013297339,0.0
Mulleripicus_pulverulentus,0,-1,4,0.12201762,-3.3323736,421.34515,-8.4201355,0.013201017,0.0
Apus_nipalensis,0,-1,2,0.18296683,-3.0336633,420.8654,-8.32443,0.013208537,0.0
Himantopus_himantopus,1,39,39,0.9445567,-0.4052381,420.6214,-4.6985817,0.013259625,0.0
Amaurornis_phoenicurus,1,6,6,0.99626046,-0.03588772,417.0254,-4.8975525,0.013305312,0.0
Ficedula_zanthopygia,0,-1,51,0.13497098,-3.3826358,420.02206,-9.669267,0.013201844,0.0
Caprimulgus_jotaka,0,-1,18,0.081056066,-3.661715,420.603,-9.730047,0.0131933605,0.0
Motacilla_tschutschensis,1,46,46,0.9988174,-0.011284218,416.6062,-3.7784672,0.013325779,0.0
Acrocephalus_bistrigiceps,1,1,1,0.9856208,-0.11459917,416.60852,-6.4949923,0.013289659,0.0
Tringa_nebularia,1,70,70,0.61163586,-1.877212,421.46402,-5.7953386,0.013234115,0.0
Mixornis_gularis,1,44,44,0.83729273,-0.8484735,419.3997,-6.276148,0.013255218,0.0
Spatula_querquedula,1,63,63,0.99742633,-0.025120841,417.13644,-4.306941,0.013311851,0.0
Clanga_clanga,0,-1,45,0.099274956,-3.480736,421.12994,-8.999674,0.013196757,0.0
Motacilla_cinerea,1,45,45,0.992855,-0.057213187,417.49387,-4.4161043,0.013305684,0.0
Surniculus_lugubris,0,-1,65,0.18719393,-3.1590056,421.36774,-7.803541,0.013208805,0.0
Treron_curvirostra,0,-1,4,0.7419736,-1.3540305,418.76846,-7.5126495,0.01324738,0.0
Centropus_bengalensis,0,-1,11,0.20659637,-3.2364569,422.56412,-6.6506815,0.013208197,0.0
Dicrurus_paradiseus,1,28,28,0.9538427,-0.3411181,419.29898,-5.5177813,0.013266507,0.0
Mulleripicus_pulverulentus,0,-1,53,0.22165106,-3.5529673,421.82535,-7.724605,0.013203758,0.0
Surniculus_lugubris,0,-1,26,0.1410867,-3.3485217,421.01404,-8.5212,0.013203872,0.0
Terpsiphone_affinis,0,-1,18,0.2183925,-3.076997,420.96515,-7.8995056,0.013212796,0.0
Garrulax_leucolophus,0,-1,31,0.10950388,-3.7300682,421.76825,-8.573856,0.013193345,0.0
Butorides_striata,1,11,11,0.7500136,-1.4162425,420.3351,-6.549885,0.013239216,0.0
Mixornis_gularis,1,44,44,0.9909809,-0.075467765,418.92734,-3.8673167,0.01329349,0.0
Cacomantis_sepulcralis,0,-1,12,0.6987971,-1.5430804,420.33167,-6.2436438,0.013243259,0.0
Pycnonotus_aurigaster,0,-1,27,0.2231345,-3.2252698,420.35422,-8.737741,0.013209901,0.0
Chlidonias_hybrida,1,21,21,0.47592276,-2.4957166,420.5998,-7.3168564,0.013225357,0.0
Dicrurus_leucophaeus,1,27,27,0.8240291,-0.8516077,420.05273,-5.7608438,0.013253334,0.0
Pachycephala_cinerea,0,-1,11,0.109937966,-3.5138705,420.19128,-9.895874,0.01319738,0.0
Chalcophaps_indica,0,-1,45,0.20200488,-3.0870032,418.48007,-10.444601,0.013212225,0.0
Lanius_cristatus,0,-1,10,0.19392781,-2.6148622,416.25504,-11.923923,0.013222156,0.0
Caprimulgus_macrurus,1,16,16,0.99296594,-0.047261026,417.7925,-3.591325,0.013312245,0.0
Strix_leptogrammica,0,-1,36,0.08309019,-3.7687147,421.13968,-9.34207,0.013191492,0.0
Actitis_hypoleucos,1,3,3,0.9862353,-0.11276513,418.07092,-5.2303295,0.013286841,0.0
Treron_vernans,0,-1,36,0.07506263,-3.6034536,421.27396,-9.166344,0.013192637,0.0
Corvus_splendens,1,25,41,0.15133236,-3.3377166,420.6315,-8.828402,0.01320506,0.0
Motacilla_cinerea,1,45,45,0.97563803,-0.17305964,417.1167,-5.931572,0.0132905375,0.0
Cyanoptila_cyanomelana,0,-1,3,0.07593823,-3.888328,422.26373,-8.565659,0.013186637,0.0
Pluvialis_squatarola,1,57,57,0.9248018,-0.44049558,419.26035,-4.442518,0.013281794,0.0
Micropternus_brachyurus,0,-1,0,0.14947696,-3.3349125,420.60208,-8.889275,0.01320469,0.0
Orthotomus_ruficeps,0,-1,51,0.91206336,-0.5805584,419.44824,-5.9383554,0.013259014,0.0
Muscicapa_dauurica,0,-1,41,0.11154731,-3.4899485,420.03452,-9.944977,0.013198167,0.0
Tringa_nebularia,1,70,70,0.3555975,-3.0238378,422.07632,-6.6230206,0.01321506,0.0
Chalcophaps_indica,0,-1,41,0.24240035,-2.9080968,416.52713,-11.964458,0.013218004,0.0
Caprimulgus_jotaka,0,-1,18,0.17684036,-3.0540564,420.12854,-8.826113,0.013211726,0.0
Dicrurus_macrocercus,0,-1,27,0.98426497,-0.13398454,419.2161,-4.671262,0.0132790385,0.0
Eurystomus_orientalis,0,-1,0,0.42662904,-2.5765724,420.18585,-7.948987,0.0132226255,0.0
Corvus_splendens,1,25,25,0.9963536,-0.03632246,418.36948,-3.9234247,0.01330033,0.0
Actitis_hypoleucos,1,3,3,0.9972934,-0.028968753,418.44983,-3.8718708,0.013299821,0.0
Tachybaptus_ruficollis,1,68,68,0.98462033,-0.12410784,418.00122,-5.0785594,0.013290018,0.0
Centropus_bengalensis,0,-1,64,0.634926,-1.6705225,420.6637,-6.448155,0.013236027,0.0
Dendrocygna_arcuata,0,-1,0,0.30692884,-3.2475228,421.65762,-7.3795977,0.01321053,0.0
Hirundo_rustica,1,40,40,0.98527616,-0.12924722,419.23184,-4.7016306,0.013278452,0.0
Acrocephalus_bistrigiceps,1,1,1,0.99086994,-0.08004983,418.40488,-4.762586,0.013288631,0.0
Chlidonias_leucopterus,0,-1,21,0.16713738,-3.6203988,421.3595,-8.498344,0.01319956,0.0
Ardea_cinerea,1,8,3,0.76026255,-0.8614459,418.1579,-6.8646593,0.0132638635,0.0
Caprimulgus_jotaka,0,-1,26,0.13364807,-3.5561547,420.30035,-9.488469,0.013200607,0.0
Charadrius_dubius,1,20,20,0.34477782,-3.0605497,421.95374,-6.8064885,0.013213959,0.0
Terpsiphone_incei,0,-1,0,0.24210961,-2.807284,419.3566,-9.276628,0.013216128,0.0
Pitta_moluccensis,0,-1,65,0.09603847,-3.8353987,422.23996,-8.264755,0.013191071,0.0
Passer_montanus,1,54,54,0.98657006,-0.11525487,417.54074,-6.00026,0.013283415,0.0
Pelargopsis_capensis,1,55,55,0.9968777,-0.032884054,418.74057,-3.757506,0.013297415,0.0
Gallinago_megala,0,-1,72,0.12984622,-3.3706708,420.82477,-8.948706,0.013200749,0.0
Corvus_splendens,1,25,25,0.9454858,-0.41941372,420.85934,-4.571298,0.013258318,0.0
Aegithina_tiphia,1,4,4,0.9954928,-0.04385475,416.4693,-5.844883,0.013300213,0.0
Limosa_lapponica,1,42,42,0.97232324,-0.16969761,417.95688,-4.9260483,0.013292734,0.0
Vanellus_indicus,1,74,74,0.98826885,-0.105692446,419.97012,-3.862135,0.01327945,0.0
Corvus_macrorhynchos,1,24,24,0.9180169,-0.5380724,419.0708,-6.269393,0.013259742,0.0
Nycticorax_nycticorax,1,50,50,0.7275911,-1.4638058,420.00934,-6.5192246,0.013244051,0.0
Apus_nipalensis,0,-1,31,0.19306958,-3.3962107,420.2343,-9.125919,0.0132064475,0.0
Psilopogon_haemacephalus,1,59,59,0.93919986,-0.44044405,419.3846,-5.834461,0.01326117,0.0
Centropus_bengalensis,0,-1,58,0.9654698,-0.2489649,418.4863,-5.6073694,0.013276188,0.0
Halcyon_coromanda,0,-1,55,0.54169106,-2.1993206,419.18298,-8.281797,0.013231458,0.0
Elanus_caeruleus,1,30,30,0.9721963,-0.21188201,419.29153,-4.6269474,0.0132785505,0.0
Chrysophlegma_miniaceum,0,-1,0,0.37975612,-2.3215544,418.59387,-8.811946,0.013232474,0.0
Orthotomus_atrogularis,1,51,51,0.40518138,-2.2848973,419.63593,-7.8852277,0.013230663,0.0
Charadrius_dubius,1,20,20,0.9997161,-0.0035741772,414.99344,-4.5733156,0.013336885,0.0
Charadrius_leschenaultii,0,-1,19,0.65267265,-1.6242192,420.5401,-6.413785,0.0132381655,0.0
Ploceus_philippinus,0,-1,41,0.10127085,-3.7006803,420.9497,-9.336977,0.013194109,0.0
Malacocincla_abbotti,0,-1,41,0.19979307,-3.4849508,421.36902,-8.154875,0.013204081,0.0
Pandion_haliaetus,1,53,53,0.9971871,-0.029452622,417.90494,-4.280282,0.013302051,0.0
Columba_livia,1,23,23,0.99960524,-0.0049111526,416.94717,-3.2703857,0.0133282505,0.0
Clanga_clanga,0,-1,63,0.120046824,-3.4075491,421.38013,-8.492489,0.013199523,0.0
Calidris_alba,1,13,13,0.9918445,-0.068243414,418.06082,-4.3197784,0.013299204,0.0
Apus_pacificus,0,-1,53,0.16031586,-3.1479018,421.80084,-7.6717267,0.013205482,0.0
Buteo_japonicus,0,-1,65,0.44407383,-2.6077003,419.82306,-8.162382,0.013224634,0.0
Dicrurus_macrocercus,0,-1,27,0.16453576,-3.1814528,421.38028,-8.050976,0.013205849,0.0
Larvivora_cyane,0,-1,5,0.21537228,-3.4334884,421.90018,-7.4208875,0.013206803,0.0
Pericrocotus_speciosus,0,-1,12,0.14012365,-3.216505,420.199,-9.215718,0.013205664,0.0
Pycnonotus_goiavier,0,-1,61,0.38708246,-2.6120996,421.40942,-6.790998,0.013221569,0.0
Tringa_totanus,1,72,72,0.9836767,-0.13070112,418.66718,-4.7416563,0.013285324,0.0
Muscicapa_dauurica,0,-1,59,0.24382189,-3.1550622,419.86133,-9.105856,0.013211467,0.0
Caprimulgus_jotaka,0,-1,18,0.922523,-0.49159032,417.68723,-7.0037594,0.013268432,0.0
Dicrurus_leucophaeus,1,27,0,0.3665124,-2.9313154,421.18005,-7.446008,0.013216026,0.0
Orthotomus_atrogularis,1,51,51,0.99188894,-0.076724984,418.6171,-4.683076,0.013286746,0.0
Tringa_nebularia,1,70,70,0.97053593,-0.1836098,419.70395,-3.6581507,0.013286036,0.0
Tringa_totanus,1,72,70,0.68552566,-1.0863135,419.70807,-6.003888,0.013254823,0.0
Dicrurus_leucophaeus,1,27,27,0.90171325,-0.6111173,418.84818,-6.439788,0.0132604,0.0
Tringa_totanus,1,72,72,0.969496,-0.1943354,417.10034,-5.6437964,0.013294417,0.0
Halcyon_smyrnensis,1,38,38,0.9668989,-0.26353526,419.86914,-4.793899,0.013268615,0.0
Malacocincla_abbotti,0,-1,55,0.20385908,-3.316262,420.92313,-8.5112705,0.01320522,0.0
Dicrurus_macrocercus,0,-1,18,0.17875323,-3.1956983,419.76718,-9.465359,0.013207918,0.0
Hypothymis_azurea,1,41,41,0.9602393,-0.29982254,420.01776,-4.620727,0.013269045,0.0
Charadrius_alexandrinus,1,19,19,0.99610054,-0.034909166,418.3053,-3.5109935,0.0133067295,0.0
Ardea_purpurea,1,9,49,0.2717309,-2.8691516,421.8877,-6.628502,0.0132174855,0.0
Psilopogon_haemacephalus,1,59,59,0.99328136,-0.064755864,419.09503,-4.0531397,0.01328867,0.0
Tachybaptus_ruficollis,1,68,68,0.883692,-0.76170105,419.87738,-6.175701,0.013250252,0.0
Larvivora_cyane,0,-1,4,0.12427366,-3.55295,421.61713,-8.408079,0.013197526,0.0
Hemiprocne_longipennis,0,-1,67,0.185635,-3.1876616,420.07056,-9.278717,0.013206422,0.0
Spatula_clypeata,1,62,62,0.9980307,-0.018587615,416.7566,-4.0866046,0.013319816,0.0
Egretta_garzetta,1,29,29,0.52593267,-1.7363962,421.60846,-4.96472,0.013243375,0.0
Pluvialis_fulva,0,-1,57,0.26999882,-3.066587,421.11475,-7.6170597,0.013214724,0.0
Collocalia_affinis,0,-1,44,0.34192565,-2.7654245,420.62488,-7.736491,0.013219547,0.0
Pernis_ptilorhynchus,0,-1,75,0.10389815,-3.5837514,420.6215,-9.564772,0.013195374,0.0
Chalcophaps_indica,0,-1,18,0.18866362,-3.423489,421.336,-8.145109,0.01320459,0.0
Strix_leptogrammica,0,-1,18,0.21527745,-3.2775226,419.87982,-9.165178,0.0132104885,0.0
Pluvialis_squatarola,1,57,72,0.829979,-0.94547224,420.10217,-5.535883,0.013255669,0.0
Geopelia_striata,0,-1,12,0.28272256,-3.2046168,421.3037,-7.729819,0.013210498,0.0
Gallinago_megala,0,-1,63,0.19969796,-3.2356305,419.97797,-9.245392,0.013208233,0.0
Dicrurus_macrocercus,0,-1,1,0.087236725,-3.7324872,421.7721,-8.802171,0.013190357,0.0
Anthreptes_malacensis,0,-1,4,0.20632848,-2.7783155,419.3389,-9.203729,0.013217304,0.0
Motacilla_cinerea,1,45,45,0.992477,-0.063735455,418.27072,-4.3098817,0.013296516,0.0
Spatula_clypeata,1,62,62,0.99866605,-0.013847332,417.4551,-3.5220408,0.013318035,0.0
Dicrurus_paradiseus,1,28,28,0.99895275,-0.011677952,416.2744,-4.7376914,0.01331737,0.0
Eudynamys_scolopaceus,1,31,31,0.9943452,-0.056727592,420.1276,-3.0651982,0.013288357,0.0
Butorides_striata,1,11,24,0.8029387,-1.1259375,419.4747,-6.916629,0.013245769,0.0
Hypothymis_azurea,1,41,41,0.9983615,-0.017624987,417.29016,-4.223709,0.013310797,0.0
Haliaeetus_leucogaster,0,-1,11,0.18188183,-3.2782984,421.63766,-7.7397475,0.013206117,0.0
Prionochilus_maculatus,0,-1,44,0.5733952,-0.82129455,417.91595,-6.6759443,0.013269714,0.0
Micropternus_brachyurus,0,-1,31,0.19355452,-3.3594701,420.4707,-8.833611,0.013207176,0.0
Caprimulgus_macrurus,1,16,16,0.99973387,-0.0035141099,417.91452,-2.4113555,0.013326261,0.0
Todiramphus_chloris,0,-1,55,0.99622726,-0.036363922,416.7711,-5.171905,0.013304946,0.0
Pitta_sordida,0,-1,65,0.45533404,-2.2175202,420.69788,-7.153097,0.013226271,0.0
Ducula_aenea,0,-1,18,0.3738814,-2.7429423,-5395.6675,-5823.603,0.013225305,0.0
Picus_vittatus,0,-1,47,0.17333429,-3.2745774,421.5478,-7.932392,0.013204638,0.0
Larvivora_cyane,0,-1,65,0.12976497,-3.6507018,420.9426,-9.087361,0.013197445,0.0
Geopelia_striata,0,-1,61,0.27050197,-3.2156188,420.51697,-8.525894,0.01321047,0.0
Psilopogon_haemacephalus,1,59,59,0.9986162,-0.015055641,416.80518,-4.565098,0.013312531,0.0
Tachybaptus_ruficollis,1,68,68,0.99426913,-0.052522216,417.3679,-4.858069,0.0133014545,0.0
Larvivora_cyane,0,-1,29,0.09773395,-3.6115792,421.14496,-9.11495,0.013194572,0.0
Dicrurus_macrocercus,0,-1,2,0.13730524,-3.319498,420.62286,-8.956995,0.013203389,0.0
Motacilla_tschutschensis,1,46,46,0.79338014,-1.1059461,420.1479,-6.2078915,0.01324601,0.0
Pycnonotus_jocosus,1,61,61,0.46242878,-2.5716043,419.4453,-8.475208,0.01322547,0.0
Strix_leptogrammica,0,-1,38,0.11898448,-3.527625,421.67517,-8.308895,0.013198196,0.0
Cacomantis_sepulcralis,0,-1,12,0.54243886,-2.201116,420.21466,-7.4037395,0.013229397,0.0
Aegithina_tiphia,1,4,4,0.22747295,-3.5468323,421.9107,-7.5836086,0.013204461,0.0
Numenius_arquata,1,48,48,0.9722898,-0.2030957,419.39722,-4.3711147,0.013280729,0.0
Ardea_alba,1,7,7,0.98788375,-0.10457495,419.38004,-4.0411367,0.013285288,0.0
Lonchura_punctulata,0,-1,22,0.13981949,-3.394988,420.35254,-9.370438,0.013201526,0.0
Caprimulgus_jotaka,0,-1,29,0.25301793,-2.9351692,420.41864,-8.381466,0.013213823,0.0
Prinia_flaviventris,1,58,58,0.99042094,-0.07797581,415.6722,-6.839657,0.013297349,0.0
Leptocoma_calcostetha,0,-1,36,0.118407674,-3.4052866,420.4691,-9.341852,0.01320044,0.0
Hirundo_rustica,1,40,40,0.99612385,-0.039891973,419.2705,-3.538558,0.013293336,0.0
Cuculus_micropterus,1,26,26,0.99238056,-0.06536561,417.70206,-4.82603,0.0132970745,0.0
Chrysophlegma_miniaceum,0,-1,65,0.20884411,-3.1916957,422.22656,-7.014117,0.013207781,0.0
Pitta_megarhyncha,0,-1,65,0.10460225,-3.4874454,421.15778,-8.847139,0.013198323,0.0
Elanus_caeruleus,1,30,30,0.9954301,-0.044910684,418.4802,-4.1366215,0.013295994,0.0
Ficedula_mugimaki,0,-1,22,0.17846207,-3.2217844,420.2357,-9.026224,0.013207684,0.0
Limosa_lapponica,1,42,42,0.98999864,-0.075171396,416.93143,-5.186795,0.013302989,0.0
Tringa_totanus,1,72,72,0.9946346,-0.049675412,418.1387,-4.0116897,0.013302278,0.0
Hypothymis_azurea,1,41,41,0.6115519,-1.9177084,420.44092,-6.837433,0.013233901,0.0
Limosa_lapponica,1,42,49,0.13958672,-3.0069764,422.1344,-7.0163713,0.013209111,0.0
Otus_sunia,0,-1,18,0.37678877,-2.2642393,418.18524,-8.987714,0.013235448,0.0
Charadrius_alexandrinus,1,19,19,0.60421634,-2.085616,420.76202,-6.813307,0.013229923,0.0
Hierococcyx_sparverioides,0,-1,55,0.12892061,-3.3393245,421.3044,-8.4828415,0.0132005075,0.0
Chlidonias_leucopterus,0,-1,63,0.4076276,-1.9984615,418.73584,-7.8671722,0.013243161,0.0
Thalasseus_bengalensis,0,-1,32,0.18868834,-3.2125132,421.36298,-7.963219,0.01320679,0.0
Clanga_clanga,0,-1,53,0.40810904,-2.6780055,420.65234,-7.615025,0.013220919,0.0
Lanius_cristatus,0,-1,36,0.24240968,-2.8660312,419.18622,-9.307346,0.013217908,0.0
Ficedula_zanthopygia,0,-1,5,0.07500869,-3.7549396,421.89075,-8.7776165,0.013189554,0.0
Caprimulgus_macrurus,1,16,16,0.99972624,-0.0036100196,418.09946,-2.27028,0.01332565,0.0
Hirundo_rustica,1,40,40,0.9994106,-0.006655236,415.62332,-4.379408,0.013331139,0.0
Caprimulgus_jotaka,0,-1,18,0.14192353,-3.4974785,420.9221,-8.822752,0.013201187,0.0
Orthotomus_atrogularis,1,51,22,0.6370956,-1.823674,419.68466,-7.3727694,0.013236948,0.0
Zapornia_pusilla,1,75,75,0.9991604,-0.009927307,417.8175,-3.3971877,0.0133148385,0.0
Gallus_gallus,1,36,36,0.92986387,-0.44723165,418.9382,-5.568734,0.013270914,0.0
Centropus_sinensis,1,18,18,0.9654111,-0.28014785,419.89847,-4.985095,0.013265607,0.0
Corvus_splendens,1,25,50,0.13174817,-3.5805545,422.9805,-7.0024652,0.0131979585,0.0
Calidris_subminuta,0,-1,46,0.68480504,-1.2164259,417.3457,-8.553994,0.0132523365,0.0
Dicrurus_macrocercus,0,-1,24,0.2864378,-2.8954706,419.87515,-8.592262,0.0132181905,0.0
Aethopyga_siparaja,0,-1,50,0.1449412,-3.5651536,421.12842,-8.788103,0.013198946,0.0
Terpsiphone_affinis,0,-1,41,0.57018805,-1.5557187,419.416,-7.031104,0.013245039,0.0
Calidris_subminuta,0,-1,15,0.44500992,-2.4834385,421.61642,-6.3721933,0.013224543,0.0
Pitta_sordida,0,-1,65,0.45497546,-2.7219582,421.78665,-6.5872984,0.013219266,0.0
Actitis_hypoleucos,1,3,3,0.8037725,-1.236177,421.38602,-5.4657564,0.013239335,0.0
Pericrocotus_speciosus,0,-1,50,0.13174817,-3.5805545,422.9805,-7.0024652,0.0131979585,0.0
Larvivora_cyane,0,-1,36,0.2902463,-3.1126328,420.7557,-8.113209,0.013212789,0.0
Anthreptes_malacensis,0,-1,24,0.71004474,-1.5373813,419.62634,-7.1303077,0.01324094,0.0
Otus_lempiji,0,-1,47,0.60529053,-2.0522306,420.3095,-7.2190237,0.013230594,0.0
Spilopelia_chinensis,1,64,64,0.96711475,-0.26081198,419.9294,-4.811803,0.01326749,0.0
Chlidonias_leucopterus,0,-1,66,0.53153396,-1.8078192,417.94043,-8.191641,0.013249362,0.0
Pitta_sordida,0,-1,0,0.34697956,-2.9348876,420.52084,-8.008302,0.013217347,0.0
Cyanoptila_cyanomelana,0,-1,41,0.13651484,-3.5792513,420.98254,-8.947987,0.013198728,0.0
Surniculus_lugubris,0,-1,4,0.4356678,-2.2043173,419.93597,-7.3235226,0.013234327,0.0
Caprimulgus_affinis,0,-1,11,0.18515977,-3.5211236,421.1473,-8.462946,0.013203052,0.0
Acridotheres_tristis,1,0,0,0.81679124,-1.1082608,419.2531,-7.191549,0.01324511,0.0
Dicrurus_macrocercus,0,-1,27,0.55813575,-2.0628576,419.7516,-7.519146,0.013234168,0.0
Acrocephalus_bistrigiceps,1,1,1,0.77910084,-1.157892,420.0287,-6.2603474,0.013247025,0.0
Nycticorax_nycticorax,1,50,50,0.3736515,-2.6107807,420.61758,-7.4539876,0.013223482,0.0
Motacilla_tschutschensis,1,46,46,0.9721292,-0.16375288,418.74304,-4.5143223,0.013287312,0.0
Arenaria_interpres,1,10,10,0.690426,-1.6600786,421.66263,-5.3093896,0.013237826,0.0
Himantopus_himantopus,1,39,39,0.99792874,-0.021513287,418.2167,-3.5269015,0.013307474,0.0
Spilopelia_chinensis,1,64,64,0.18579324,-3.2350073,420.80078,-8.3889065,0.013208472,0.0
Numenius_arquata,1,48,48,0.5690335,-2.0909035,418.63318,-8.563948,0.0132351285,0.0
Butorides_striata,1,11,11,0.9990018,-0.011318827,416.71573,-4.1644716,0.013319491,0.0
Orthotomus_sutorius,1,52,52,0.9740602,-0.20177273,418.11945,-5.984782,0.013276077,0.0
Pycnonotus_simplex,0,-1,36,0.5068162,-2.3523707,419.138,-8.408749,0.013230535,0.0
Cinnyris_jugularis,1,22,22,0.8676972,-0.64509606,419.05365,-6.2038393,0.013260866,0.0
Passer_montanus,1,54,54,0.9914978,-0.08031249,419.08325,-4.44384,0.013283683,0.0
Passer_montanus,1,54,54,0.9979911,-0.021049496,418.161,-3.71599,0.013305719,0.0
Tringa_ochropus,1,71,71,0.9918784,-0.07757342,418.80466,-4.6567335,0.013284578,0.0
Ficedula_mugimaki,0,-1,41,0.10677304,-3.7733026,421.56076,-8.824966,0.01319274,0.0
Spilopelia_chinensis,1,64,64,0.99025387,-0.08735843,418.76193,-4.5721703,0.013286352,0.0
Arenaria_interpres,1,10,10,0.98468864,-0.1237882,419.43378,-3.7194715,0.01328867,0.0
Caprimulgus_jotaka,0,-1,16,0.31798342,-2.8460407,420.71353,-7.787286,0.013217463,0.0
Gallinago_gallinago,1,34,34,0.99902785,-0.011263093,418.20474,-3.0418344,0.013314155,0.0
Pitta_sordida,0,-1,36,0.43401653,-2.366333,420.3726,-7.5451045,0.013225497,0.0
Calidris_ferruginea,1,15,15,0.9956726,-0.037223544,417.05655,-4.6239305,0.01330882,0.0
Dendrocygna_javanica,0,-1,68,0.19228046,-3.221558,421.40637,-7.731663,0.0132093355,0.0
Terpsiphone_affinis,0,-1,41,0.33501223,-2.7821827,421.693,-7.047883,0.013214421,0.0
Ficedula_zanthopygia,0,-1,64,0.26871458,-3.137945,419.42,-9.422174,0.01321316,0.0
Calidris_canutus,1,14,14,0.98112744,-0.1506575,419.70444,-4.1585855,0.013279483,0.0
Poliolimnas_cinereus,0,-1,44,0.24696474,-2.8947544,420.79077,-8.099879,0.013212631,0.0
Amaurornis_phoenicurus,1,6,6,0.72465354,-1.5654027,420.61487,-6.3966303,0.013237307,0.0
Malacocincla_abbotti,0,-1,12,0.21194571,-3.3779817,420.98746,-8.3256645,0.013206876,0.0
Orthotomus_sutorius,1,52,52,0.9978527,-0.022955809,417.48413,-4.4188595,0.013305512,0.0
Charadrius_dubius,1,20,20,0.9955835,-0.044003464,418.01642,-4.5781136,0.0132960705,0.0
Mixornis_gularis,1,44,44,0.9959417,-0.040489353,418.8141,-3.693286,0.013297393,0.0
Chlidonias_leucopterus,0,-1,37,0.95944005,-0.31833744,419.46088,-5.5876503,0.013263525,0.0
Larvivora_cyane,0,-1,45,0.18195504,-3.4660244,421.34518,-8.163532,0.013204324,0.0
Bubo_sumatranus,0,-1,31,0.22250393,-2.626188,419.57837,-8.579004,0.013222545,0.0
Phylloscopus_coronatus,0,-1,12,0.15293984,-3.6107137,420.5763,-9.231771,0.013200375,0.0
Cacomantis_sepulcralis,0,-1,12,0.61840963,-1.8393675,420.48993,-6.756971,0.01323429,0.0
Passer_montanus,1,54,54,0.99665713,-0.034041747,418.93707,-3.577868,0.0132970875,0.0
Orthotomus_sutorius,1,52,52,0.99572843,-0.043182597,418.65067,-4.0562077,0.013294724,0.0
Tringa_glareola,1,69,69,0.12426233,-3.4548674,421.69226,-8.266281,0.013198404,0.0
Phylloscopus_borealis,1,56,56,0.9967458,-0.033060186,418.93582,-3.4938502,0.013298301,0.0
Numenius_phaeopus,1,49,49,0.47190788,-1.6411713,419.95926,-6.807342,0.013240864,0.0
Passer_montanus,1,54,54,0.9992899,-0.00818945,416.01834,-4.691847,0.013321411,0.0
Tringa_totanus,1,72,72,0.9793018,-0.16613747,420.00394,-3.746218,0.013280772,0.0
Ficedula_zanthopygia,0,-1,26,0.11210163,-3.2750506,421.1761,-8.600584,0.013200714,0.0
Dendrocygna_javanica,0,-1,37,0.15402438,-3.6220188,421.60455,-8.231307,0.013199884,0.0
Orthotomus_sericeus,0,-1,55,0.121326536,-3.4814825,420.28116,-9.539071,0.0132001825,0.0
Cacomantis_sonneratii,0,-1,12,0.1849868,-2.9082146,419.8403,-8.906636,0.013214529,0.0
Aplonis_panayensis,0,-1,27,0.21063446,-2.9627604,420.78967,-8.345933,0.013209296,0.0
Spatula_clypeata,1,62,62,0.9988404,-0.01319116,416.68863,-4.658716,0.013312979,0.0
Larvivora_cyane,0,-1,22,0.4715978,-2.6060934,420.11594,-7.9892187,0.013222962,0.0
Orthotomus_atrogularis,1,51,51,0.99473816,-0.04917211,417.5789,-4.8226347,0.01329882,0.0
Amaurornis_phoenicurus,1,6,41,0.1274812,-3.3435898,421.91037,-7.8257747,0.013201293,0.0
Calidris_canutus,1,14,14,0.8188966,-0.95952755,419.0939,-6.5001383,0.01325648,0.0
Tringa_ochropus,1,71,71,0.9567611,-0.32788393,420.04175,-4.902815,0.013264782,0.0
Elanus_caeruleus,1,30,30,0.995937,-0.038807854,418.61215,-3.7272632,0.0132996,0.0
Centropus_sinensis,1,18,18,0.603173,-1.5895994,418.78366,-7.809642,0.0132430475,0.0
Psittacula_krameri,1,60,60,0.9735396,-0.19181833,419.19113,-4.3595457,0.013283553,0.0
Himantopus_himantopus,1,39,15,0.32546,-2.6693685,421.2838,-7.0401063,0.013220124,0.0
Accipiter_soloensis,0,-1,5,0.1417588,-3.3665934,420.04785,-9.628181,0.013202182,0.0
